bbl,deed_a,deed_z,related_a,related_z,related_strict_a,related_strict_z,party_data_a,party_data_z
3056740013,2021052000016002,2025091700379001,0,0,0,0,1,1
3056750029,2016081100306001,2023112800735001,0,0,0,0,1,1
3056780039,2016022500590001,2023101300608001,0,0,0,0,1,1
3056800032,2017121200988001,2022062000633002,0,0,0,0,1,1
3056840060,,2024111201369001,0,0,0,0,0,1
3056860030,2016062003856001,2021072100574001,0,0,0,0,1,1
3056870022,2019082600926001,2024051700802001,1,0,0,0,1,1
3056880024,2017021600480001,2021121400020001,0,0,0,0,1,1
3056960029,2016092000506001,2022011001252001,0,0,0,0,1,1
3056960062,2017120500654001,2022011201054001,0,0,0,0,1,1
3056960063,2017121200489001,2022011100384001,0,0,0,0,1,1
3057000040,2018010300860001,2024031900312001,0,0,0,0,1,1
3057060041,2016010601370001,2021030100936001,0,0,0,0,1,1
3057060054,2021062300811001,2026032300489001,1,0,1,0,1,1
3057330010,2021071600795001,2025111001023001,0,0,0,0,1,1
3057580006,2018071700822001,2022071401237001,0,0,0,0,1,1
3057600051,2019050101163001,2022050200788001,0,0,0,0,1,1
3057610042,2022020800528001,2025103000235001,0,0,0,0,1,1
3057630024,2017071400882001,2025082900531001,0,0,0,0,1,1
3057660045,2018080200909001,2022071501435001,0,0,0,0,1,1
3057690068,2019011001136001,2022041501403001,0,0,0,0,1,1
3057690069,2018042700977001,2022011500166002,0,1,0,0,1,1
3057700015,2018121200966001,2025032000285001,0,0,0,0,1,1
3057730035,2021110201373001,2025042300354001,0,0,0,0,1,1
3057830039,2017120800389001,2024100700725001,0,0,0,0,1,1
3057890014,2016061500735002,2021082500794001,0,0,0,0,1,1
3057910046,2018092800742002,2022011700124001,0,0,0,0,1,1
3057980008,2019032800279001,2024011600573001,0,0,0,0,1,1
3058280043,2019012500234002,2025032000243001,0,0,0,0,1,1
3058400017,2018050301061001,2021102001060001,0,0,0,0,1,1
3058520029,2020102900182001,2025020600970001,0,0,0,0,1,1
3058600123,2017061900525002,2025061100059002,0,0,0,0,1,1
3058660010,2021040900647001,2025021700130001,0,0,0,0,1,1
3058660012,2018091100736001,2022093000779001,0,0,0,0,1,1
3058740034,2016012400021001,2024030100644003,0,0,0,0,1,1
3058790067,2019081601075001,2023020600466001,0,0,0,0,1,1
3058820008,2021112401521001,2025121600865001,0,0,0,0,1,1
3058820052,2019082601036001,2024090901037001,0,0,0,0,1,1
3058880012,2018091001068001,2025061000319001,1,0,1,0,1,1
3058920038,2016032500616001,2022061600186002,0,0,0,0,1,1
3058920086,2019051000702001,2025031400804001,0,0,0,0,1,1
3058950018,2020091100368001,2025073000144001,1,0,0,0,1,1
3059040060,2017103001540001,2022121901096001,0,1,0,0,1,1
3059050011,2018042700685001,2021101401123001,0,0,0,0,1,1
3059050062,2018041900492001,2023071600042001,0,0,0,0,1,1
3059070028,2019020100790001,2023081600583001,0,0,0,0,1,1
3059070041,2016072100657001,2024122000263001,0,0,0,0,1,1
3059100028,2021060201045001,2024091800943001,0,0,0,0,1,1
3059120031,2018092600310001,2022040600791001,0,0,0,0,1,1
3059120058,2017112700191001,2022101700724001,0,0,0,0,1,1
3059200008,2021080501025001,2025040900189001,0,0,0,0,1,1
3059200009,2021080501025001,2025040900233001,0,0,0,0,1,1
3059240041,2020041600772001,2025060400589001,0,0,0,0,1,1
3059260015,2019091300278001,2025091700565001,0,0,0,0,1,1
3059290032,2020121000155001,2024072300577003,0,0,0,0,1,1
3059370028,2017080300447001,2023062900549002,0,0,0,0,1,1
3059410014,,2025070300561001,0,0,0,0,0,1
3059410067,2017011300569001,2020123000552001,0,0,0,0,1,1
3059410067,2020123000552001,2024012200309001,0,0,0,0,1,1
3059470069,2016020200474001,2022102400569001,0,0,0,0,1,1
3059510062,2016012100219001,2024122700156001,0,0,0,0,1,1
3059540051,2018011001064001,2023092600137001,0,0,0,0,1,1
3059570066,2018061900776001,2024010800610001,0,0,0,0,1,1
3059570068,2017102600845001,2024080100798001,0,0,0,0,1,1
3059580001,2016072900333001,2022052300623001,0,0,0,0,1,1
3059600024,2019122400289001,2024072600766001,0,0,0,0,1,1
3059620005,2018112000216001,2021112300567001,0,0,0,0,1,1
3059620031,2017100301058001,2022080200160003,0,0,0,0,1,1
3059630070,2016021100147001,2021013100050003,0,0,0,0,1,1
3059660041,2018100800150001,2022111000892001,0,0,0,0,1,1
3059670029,2018121400391001,2023042000150001,0,0,0,0,1,1
3059680019,2017121500843001,2022021100878001,0,1,0,1,1,1
3059690056,2020071600578001,2024101600505001,0,0,0,0,1,1
3059700014,2016022900482001,2019111501018001,0,0,0,0,1,1
3059700072,2018071000957001,2025072500024001,0,0,0,0,1,1
3059720031,2017121900280001,2024061200536003,0,0,0,0,1,1
3059810004,2020022701184001,2025102800915001,0,0,0,0,1,1
3059870027,2017041900023001,2022072001191002,0,0,0,0,1,1
3059890073,2019071800921001,2024080900308001,0,0,0,0,1,1
3059970063,2017122000867001,2021081300090001,0,0,0,0,1,1
3060040142,2018060400087003,2021112301393001,0,0,0,0,1,1
3060290025,2016112900780002,2024053100800001,0,0,0,0,1,1
3060390061,2016072000301001,2024082900633001,0,0,0,0,1,1
3060400014,2016012200012001,2022021801019001,0,0,0,0,1,1
3060440030,2017033000740004,2021090300441001,0,0,0,0,1,1
3060440042,2022032201365001,2025041600044001,0,0,0,0,1,1
3060490051,2019101101305001,2023060600873001,0,0,0,0,1,1
3060550001,2016072700872001,2022071900255001,0,0,0,0,1,1
3060550009,2016041201159001,2025101401243001,0,0,0,0,1,1
3060590047,2019061000283001,2025071600571001,0,1,0,1,1,1
3060590065,2019010800033001,2024062500533002,0,0,0,0,1,1
3060600003,2017092200659001,2023081000441001,0,0,0,0,1,1
3060610006,2020031601156001,2025032700960001,0,0,0,0,1,1
3060630005,2017030300971001,2022011900976001,0,0,0,0,1,1
3060630068,2019082300362001,2024072900226003,0,0,0,0,1,1
3060680011,2020111700860001,2025050600502001,0,0,0,0,1,1
3060690052,2017013000124001,2021012900790001,0,0,0,0,1,1
3060720047,2016022300879001,2019102800777001,0,0,0,0,1,1
3060920118,2016092600861001,2025032600833001,0,0,0,0,1,1
3060920138,2016011500595002,2023081400340001,0,0,0,0,1,1
3061070095,2016122701491001,2021032300578002,1,0,1,0,1,1
3061070096,2017101600580001,2022081700151001,0,0,0,0,1,1
3061140026,2017122700756001,2021031200698001,0,0,0,0,1,1
3061150019,2018011901033003,2025060400761001,0,0,0,0,1,1
3061200019,2018091200709001,2025060500050001,0,0,0,0,1,1
3061250008,2019090900272001,2025072200036001,0,0,0,0,1,1
3061270001,2018052500306002,2022091100034001,0,0,0,0,1,1
3061380125,2021012101188001,,0,0,0,0,1,0
3061420083,2016110400802001,2021031000140001,0,0,0,0,1,1
3061430063,2017010301506001,2022031800569001,0,0,0,0,1,1
3061570056,2020011700710001,2024110400341001,0,0,0,0,1,1
3061620042,2016100700302001,2023061500471001,0,0,0,0,1,1
3061700036,2020061800406001,2024112500462001,0,0,0,0,1,1
3061730006,,2022071301217001,0,0,0,0,0,1
3061780121,2018012401283001,2023071900989002,0,0,0,0,1,1
3061820001,2017021300907001,2021040101324001,0,0,0,0,1,1
3061830004,2020102200883001,2024100700438001,0,0,0,0,1,1
3061830046,2017012701293001,2023012400616001,1,0,1,0,1,1
3061850003,2016042000630001,2021040900936001,0,0,0,0,1,1
3061870037,2016072700212001,2024103000107001,0,0,0,0,1,1
3061910022,2018082300923001,2023080900932001,0,0,0,0,1,1
3061920068,2021070700115001,2025021201116001,0,0,0,0,1,1
3061960017,2016102500752001,2021112201372001,0,0,0,0,1,1
3061960017,2021112201372001,2025120500813002,0,0,0,0,1,1
3061960039,2016042201119001,2025100700439001,0,0,0,0,1,1
3061990053,2016120700342001,2022021501627001,1,0,1,0,1,1
3062000045,2019121800735002,2024102100571002,0,0,0,0,1,1
3062020034,2017121800059001,2024020800783001,0,0,0,0,1,1
3062030023,2019012100217001,2022031500877001,0,0,0,0,1,1
3062040048,2019081200702001,2024080700618001,0,0,0,0,1,1
3062100012,2021012201487002,2025100200821001,0,0,0,0,1,1
3062140070,2017123000047001,2021070901457001,0,0,0,0,1,1
3062140074,2016062301198001,2024101800387001,0,0,0,0,1,1
3062200043,2021050601589001,2024060600261001,0,0,0,0,1,1
3062200051,2021071300790001,2024080100172001,0,0,0,0,1,1
3062230021,2016031500306002,2019120500675001,0,0,0,0,1,1
3062230062,2016101400956001,2021053100127001,1,0,1,0,1,1
3062240015,2018032301050001,2025022001075001,0,0,0,0,1,1
3062310030,2016062801338001,2019071000242001,0,0,0,0,1,1
3062310030,2019071000242001,2024061500028002,0,0,0,0,1,1
3062330046,2018012300941002,2024070500265001,0,0,0,0,1,1
3062340079,2021041800079001,2024120500463001,0,0,0,0,1,1
3062340113,2018092000372001,2025110301208001,0,0,0,0,1,1
3062350018,2016052400463001,2025123001188002,0,0,0,0,1,1
3062350070,2017051600207003,2023112701029001,0,0,0,0,1,1
3062420034,2016020901127001,2022071300570002,0,0,0,0,1,1
3062430106,2018050400941003,2021060800587001,0,0,0,0,1,1
3062430167,2018041400032002,2024121000756001,0,0,0,0,1,1
3062440012,2017042700569002,2021082701008001,0,0,0,0,1,1
3062440012,2021082701008001,2025062500873002,0,0,0,0,1,1
3062440014,2016072900926001,2024061000975001,0,0,0,0,1,1
3062450010,2017021001112001,2025110300534001,0,0,0,0,1,1
3062460039,2019031900728001,2025120300490001,0,0,0,0,1,1
3062600043,2017112901290002,2024102100471001,0,1,0,0,1,1
3062680021,2020032000564002,2025081900945002,0,0,0,0,1,1
3062680057,2017100600602001,2025100100098001,0,0,0,0,1,1
3062700061,2016071800337001,2024012300288001,0,0,0,0,1,1
3062890030,,2025012700114002,0,0,0,0,0,1
3062890054,2016102600555001,2024102900363001,0,0,0,0,1,1
3062900003,2018112100201001,2025040900523001,0,0,0,0,1,1
3062920057,2019071600181001,2023071800866001,0,0,0,0,1,1
3062930026,2021082701179001,2025090301025001,0,0,0,0,1,1
3063030027,2016030500087001,2023090700253001,0,0,0,0,1,1
3063050075,2016120100079001,2021111700649001,0,0,0,0,1,1
3063070056,2017101700899001,2022050501389001,0,0,0,0,1,1
3063080068,2017062700162001,2024091900519001,0,0,0,0,1,1
3063090033,2017062800644001,2022070100191001,1,0,1,0,1,1
3063100017,2017101001280001,2021032301404001,0,0,0,0,1,1
3063210063,,2022122700252001,0,0,0,0,0,1
3063290061,2019030800799002,2024042400698001,0,1,0,0,1,1
3063420006,2019013100136001,2025092100052001,0,0,0,0,1,1
3063430012,2020061800465002,2023090100368001,0,0,0,0,1,1
3063450034,2019022200643003,2022081000435001,0,0,0,0,1,1
3063570046,2016101300662001,2024061100754001,0,0,0,0,1,1
3063640072,2016062300422001,2025120300245001,0,0,0,0,1,1
3063670042,2019021500533001,2023050100400001,0,0,0,0,1,1
3063670043,2019021500503001,2023091900109001,0,0,0,0,1,1
3063740067,2016102801387001,2025091000952001,0,0,0,0,1,1
3063920052,2018120500319001,2023100600592001,0,0,0,0,1,1
3063970016,2017111500891001,2023122100302001,0,0,0,0,1,1
3063980019,2018071800806001,2023112900640001,0,0,0,0,1,1
3063990014,,2022042801037001,0,0,0,0,0,1
3064010010,2019030401014001,2023110700177001,0,0,0,0,1,1
3064100025,2016030400165001,2023021500617001,0,0,0,0,1,1
3064140053,2022012700448001,2025050800862001,0,0,0,0,1,1
3064170034,2016060200606001,2021040801285001,0,0,0,0,1,1
3064270021,2019061700196001,2024061900337001,1,0,1,0,1,1
3064290057,2016081701390002,2022053100332001,0,1,0,0,1,1
3064330025,2016062300418001,2020071100078001,1,1,1,1,1,1
3064340002,2017091101032001,2024052800190001,0,0,0,0,1,1
3064600059,2018120400106001,2024121900530001,0,0,0,0,1,1
3064600061,2018012900851001,2025100300593001,0,0,0,0,1,1
3064600064,2017050100753001,2022111100077001,0,0,0,0,1,1
3064600091,2017032300151001,2020071600921001,0,0,0,0,1,1
3064610053,2017020100936001,2023122800252001,0,0,0,0,1,1
3064610194,2018033100009001,2022052701011001,0,0,0,0,1,1
3064610247,2016111800654001,2021030100455001,0,0,0,0,1,1
3064610318,2016050201203001,2022021800892001,0,0,0,0,1,1
3064620020,,2021040800328001,0,0,0,0,0,1
3064630127,2017041000117002,2021061400860001,0,0,0,0,1,1
3064660060,2020040900627003,2025120300311001,0,0,0,0,1,1
3064660075,2017020200218001,2024052900944001,0,0,0,0,1,1
3064950049,2017092801409001,2022081701138001,0,0,0,0,1,1
3065010055,2018062801360001,2022021800561001,0,0,0,0,1,1
3065030130,2016093000192001,2024123100526001,0,0,0,0,1,1
3065040021,2018061100909001,2023052400682001,0,0,0,0,1,1
3065040033,2017021200019001,2023080700490001,0,0,0,0,1,1
3065050020,2019040201076001,2022121500984001,0,0,0,0,1,1
3065050029,2017103000785001,2021062801086001,0,0,0,0,1,1
3065110064,2017121201346001,2025022500616001,0,0,0,0,1,1
3065120063,2017071001063001,2025092200371003,0,0,0,0,1,1
3065140049,2016040800583001,2021080200707001,0,0,0,0,1,1
3065140055,,,0,0,0,0,0,0
3065160014,2016071101257003,2022063000088001,0,1,0,1,1,1
3065160083,2017042700944001,2022031100684001,0,1,0,1,1,1
3065250031,2016051800815001,2024040800488001,0,0,0,0,1,1
3065310070,2016122001179001,2021071900445002,0,0,0,0,1,1
3065320042,2019061100461002,2022110800482001,0,0,0,0,1,1
3065350033,,2024080500868001,0,0,0,0,0,1
3065430038,2017050200980001,2022022801402001,0,0,0,0,1,1
3065450080,2016062701564002,2021063001013001,0,0,0,0,1,1
3065460012,2017041300744001,2025050900016001,0,0,0,0,1,1
3065530047,2017033100548002,2025041400773001,0,0,0,0,1,1
3065570010,2016081801317001,2025033100561001,0,0,0,0,1,1
3065630052,2017090500174001,2021080200251001,0,0,0,0,1,1
3065630052,2021080200251001,2025040900684001,0,0,0,0,1,1
3065660080,2016080500516001,2022071200844002,0,0,0,0,1,1
3065670021,2016122901038001,2022030700377001,0,0,0,0,1,1
3065670062,2017081400704001,2022090800191001,0,0,0,0,1,1
3065720046,2016110900718001,2021091300846001,0,0,0,0,1,1
3065830001,,,0,0,0,0,0,0
3065860029,2017030600226001,2020061700213001,0,0,0,0,1,1
3065860066,2016100200001001,2025082500883001,0,0,0,0,1,1
3065980031,2018013100211001,2025050100578002,0,0,0,0,1,1
3065980061,2016100701127001,2022081501169001,0,1,0,0,1,1
3066010075,,2022042700718001,0,0,0,0,0,1
3066030033,2016100401086001,2021121900052001,0,0,0,0,1,1
3066040034,2017060501346001,2022022300532001,1,0,1,0,1,1
3066050032,2016121700099001,2025061201099001,0,0,0,0,1,1
3066050165,,2024071700095001,0,0,0,0,0,1
3066100065,2016111500112001,2023101800731001,0,0,0,0,1,1
3066230043,2016051301095001,2023013100320001,0,0,0,0,1,1
3066240075,2016093000397003,2025030401000001,0,0,0,0,1,1
3066270053,2018031301064001,2025082500886001,0,0,0,0,1,1
3066300067,2017050801026001,2025031800949001,0,0,0,0,1,1
3066320055,2021071200401001,2024102300857001,1,0,1,0,1,1
3066390034,2017060800977003,2024050200989001,0,0,0,0,1,1
3066450086,2018022800764001,2025080400924001,0,0,0,0,1,1
3066470051,2018012300365002,2022021001123001,0,0,0,0,1,1
3066520037,2019030101103001,2024011200232001,0,0,0,0,1,1
3066590039,2020011000763001,2023050400523001,0,0,0,0,1,1
3066610055,2016031100505001,2024121201301001,0,0,0,0,1,1
3066770060,2021113000060001,2025121000577001,0,0,0,0,1,1
3066770072,2017121300995001,2022082300182001,0,0,0,0,1,1
3066780032,2017110101157001,2025053000611001,0,0,0,0,1,1
3066780120,,,0,0,0,0,0,0
3066820070,2017081500883001,2021062101174001,0,0,0,0,1,1
3066840037,2017050800295003,2024121000089001,0,0,0,0,1,1
3066850105,2016011400239001,2024052900197001,0,0,0,0,1,1
3066910019,2016120500270001,2026011500106003,0,0,0,0,1,1
3066910038,2017031301375002,2023021900017001,0,0,0,0,1,1
3067110065,2018012900145001,2022012100964001,0,0,0,0,1,1
3067150011,2016080200710001,2022021800116002,0,0,0,0,1,1
3067200060,2018050901219002,2023100300061001,0,0,0,0,1,1
3067230032,2017011100588001,2025111100127001,0,0,0,0,1,1
3067230113,2019122400009001,2024013100448001,0,0,0,0,1,1
3067280026,2016051900995001,2025010600267001,0,0,0,0,1,1
3067420080,2018050700475002,2024053000825001,0,0,0,0,1,1
3067450014,2017062600735001,2021092800870001,0,0,0,0,1,1
3067450022,2017010300427002,2022102800015001,0,0,0,0,1,1
3067450040,2017080300090001,2025092500069001,0,0,0,0,1,1
3067530026,2016060100111001,2021122700331001,0,0,0,0,1,1
3067550025,2018042500354001,2021090301478001,0,1,0,1,1,1
3067550060,2016072900221002,2020021700242001,0,0,0,0,1,1
3067600049,2017062800027003,2025111200120001,0,0,0,0,1,1
3067610024,2016022201484001,2021021001151001,0,0,0,0,1,1
3067610043,2016050600539005,2019052400678001,0,0,0,0,1,1
3067620018,2016090100289001,2022052100023001,0,0,0,0,1,1
3067680008,2018042400350001,2024050601013001,0,0,0,0,1,1
3067710048,2018072600566001,2022072100574001,0,0,0,0,1,1
3067770003,2016053100633001,2021120900120001,0,0,0,0,1,1
3067850072,2021091300042001,2024121800965002,0,0,0,0,1,1
3067870039,2020092300858001,2025081900733001,0,0,0,0,1,1
3067870041,2020092300949001,2024072300817001,0,0,0,0,1,1
3067900036,2016101400780001,2022030100510001,0,0,0,0,1,1
3067990030,2025040100185001,2025061300714002,0,0,0,0,1,1
3068040030,2021060100546002,2025070101108001,1,0,1,0,1,1
3068110090,2017071700073002,2022082900594001,0,0,0,0,1,1
3068150044,2017090200016001,2021010400414001,0,0,0,0,1,1
3068160058,2019092000758001,2023062200123001,0,0,0,0,1,1
3068270083,2017120500540001,2024072600494001,0,0,0,0,1,1
3068280080,2020021700181001,2025032100889001,0,0,0,0,1,1
3068340005,2016102701149001,2023082500422001,0,0,0,0,1,1
3068370021,2016012900226001,2024042400419001,0,0,0,0,1,1
3068430011,2017101100256001,2021120700624001,0,0,0,0,1,1
3068480051,2018070600288001,2025050500499001,0,0,0,0,1,1
3068690013,2018031000050001,2021121400278001,0,0,0,0,1,1
3068690060,2020031000174001,2024040400851001,0,0,0,0,1,1
3068780016,2018101500555001,2025020601054001,0,0,0,0,1,1
3068800043,2016123000514001,2021050701095001,0,0,0,0,1,1
3068800077,2021060701141001,2024071200151001,0,1,0,1,1,1
3068900040,2018012600873003,2022021600603001,0,0,0,0,1,1
3068940038,2021050400492001,2025102701018002,0,0,0,0,1,1
3068940042,,2022041400150001,0,0,0,0,0,1
3068950010,2019032900848001,2026010900670003,0,0,0,0,1,1
3068980005,2016092201029001,2021072001119001,0,0,0,0,1,1
3068980061,2018031200941001,2022021500552003,0,0,0,0,1,1
3069080017,2016112100376001,2024091300697002,0,1,0,0,1,1
3069100027,2016031500840001,2019102500700001,0,0,0,0,1,1
3069140044,2016030701447001,2025121800932001,0,0,0,0,1,1
3069160081,2020012100719001,2024011900196001,0,0,0,0,1,1
3069560032,2017042501146001,2024122300297001,0,0,0,0,1,1
3069580035,2017071800588001,2022090600299001,0,0,0,0,1,1
3069770027,2018081400229001,2022011801107001,0,0,0,0,1,1
3069770042,2017071900146003,2025120300249001,0,0,0,0,1,1
3070040085,2017090600743001,2023010400886002,0,0,0,0,1,1
3070050009,2016012900520001,2019062801072001,0,0,0,0,1,1
3070080040,2020021200154001,2024021500325001,1,0,1,0,1,1
3070100035,2017072400554001,2021121000841001,0,0,0,0,1,1
3070120034,2016103100916001,2020032600532001,0,0,0,0,1,1
3070140147,2017071600037001,2023030700089001,0,0,0,0,1,1
3070240007,2016072800671001,2019081500186001,0,0,0,0,1,1
3070370092,2022042701401001,2025050700364001,0,0,0,0,1,1
3070430004,2018011201323002,2022051100870001,0,0,0,0,1,1
3070750009,2018081400921002,2024082200820001,0,0,0,0,1,1
3070800105,2019041000450001,2022041400963001,0,0,0,0,1,1
3070810082,2019062002297001,2022072001124001,0,0,0,0,1,1
3070850003,2022052700199003,2025120100134001,0,0,0,0,1,1
3070860007,2019112600663001,2024071800402003,0,0,0,0,1,1
3070860090,2016061702095002,2022022500500001,0,0,0,0,1,1
3070880040,2016091200269001,2022071101186001,0,0,0,0,1,1
3071030065,2019120400340001,2025022000880001,0,0,0,0,1,1
3071040169,2017083100121001,2022011801098001,0,0,0,0,1,1
3071040338,2018061100715001,2021120101374001,1,0,1,0,1,1
3071040452,2016061500036001,2024010400383002,0,0,0,0,1,1
3071070068,2016011401077001,2020081801059001,0,0,0,0,1,1
3071080026,2021092700201001,2025061700308001,0,0,0,0,1,1
3071190050,2017061301138001,2024011700687001,1,0,0,0,1,1
3071300076,2019120201039003,2025111701023001,0,0,0,0,1,1
3071430022,2016051100737001,2021040501118001,0,0,0,0,1,1
3071430034,2016110600087001,2022051701510001,0,0,0,0,1,1
3071430035,2017040700174001,2025060900659001,0,0,0,0,1,1
3071440020,2019040400060001,2022121100020002,0,0,0,0,1,1
3071450043,2022021800914001,2025102400175001,0,0,0,0,1,1
3071460024,2021123100098001,2025040400574001,0,0,0,0,1,1
3071480060,2020041300659001,2024110800361001,0,0,0,0,1,1
3071490003,2017092700297001,2021042601400001,0,0,0,0,1,1
