ols,huber,trim_1_99,trim_2.5_97.5
0.11614860165645682,0.10031862001796535,0.10242374483755311,0.07795613245717872
0.10420515251783719,0.07980966315112326,0.08879094489799144,0.06402613653576625
0.11857649091118094,0.08972223722597858,0.09722301993526805,0.06944562619344989
0.11903294913549764,0.09322947619904061,0.09963942324225036,0.074594562383922
0.12102265703468117,0.09461342508667764,0.09721813882768249,0.06704745116226805
0.11589637932328042,0.09039412686554818,0.09744592310170608,0.07110211451612962
0.09787736401521188,0.08247931875086453,0.08112782751685998,0.06418328797041996
0.10961429350117585,0.08534199708759269,0.0862072863764636,0.06706931000764893
0.1113591265526252,0.08396451804013505,0.08388344042351961,0.05959417231865702
0.1297908295954438,0.1012833909518834,0.10567595257489323,0.08224777358328692
0.13593644751271422,0.10452152447226797,0.11146393624420227,0.08459063815891743
0.11522048723870387,0.08782394656809875,0.0910164702531766,0.06556253343849107
0.12947040446614783,0.09206200114287558,0.1039483000820709,0.06879385997016248
0.11933338428330996,0.090748593055122,0.09594769314971638,0.07315017134876811
0.10892826240688103,0.08441681946693042,0.09100306065758665,0.0669523451971568
0.11397714580655666,0.08307979713775002,0.08676229934287333,0.05983712570476878
